"","Country","date","Confirmed_d","Recovered_d","Deaths_d","lat","long","Country_map"
"10800","US",2020-02-02,8,0,0,39.7837304,-100.445882,"US"
"10801","US",2020-02-03,11,0,0,39.7837304,-100.445882,"US"
"10802","US",2020-02-04,11,0,0,39.7837304,-100.445882,"US"
"10803","US",2020-02-05,11,0,0,39.7837304,-100.445882,"US"
"10804","US",2020-02-06,11,0,0,39.7837304,-100.445882,"US"
"10805","US",2020-02-07,11,0,0,39.7837304,-100.445882,"US"
"10806","US",2020-02-08,11,0,0,39.7837304,-100.445882,"US"
"10807","US",2020-02-09,11,3,0,39.7837304,-100.445882,"US"
"10808","US",2020-02-10,11,3,0,39.7837304,-100.445882,"US"
"10809","US",2020-02-11,12,3,0,39.7837304,-100.445882,"US"
"10810","US",2020-02-12,12,3,0,39.7837304,-100.445882,"US"
"10811","US",2020-02-13,13,3,0,39.7837304,-100.445882,"US"
"10812","US",2020-02-14,13,3,0,39.7837304,-100.445882,"US"
"10813","US",2020-02-15,13,3,0,39.7837304,-100.445882,"US"
"10814","US",2020-02-16,13,3,0,39.7837304,-100.445882,"US"
"10815","US",2020-02-17,13,3,0,39.7837304,-100.445882,"US"
"10816","US",2020-02-18,13,3,0,39.7837304,-100.445882,"US"
"10817","US",2020-02-19,13,3,0,39.7837304,-100.445882,"US"
"10818","US",2020-02-20,13,3,0,39.7837304,-100.445882,"US"
"10819","US",2020-02-21,15,5,0,39.7837304,-100.445882,"US"
"10820","US",2020-02-22,15,5,0,39.7837304,-100.445882,"US"
"10821","US",2020-02-23,15,5,0,39.7837304,-100.445882,"US"
"10822","US",2020-02-24,51,5,0,39.7837304,-100.445882,"US"
"10823","US",2020-02-25,51,6,0,39.7837304,-100.445882,"US"
"10824","US",2020-02-26,57,6,0,39.7837304,-100.445882,"US"
"10825","US",2020-02-27,58,6,0,39.7837304,-100.445882,"US"
"10826","US",2020-02-28,60,7,0,39.7837304,-100.445882,"US"
"10827","US",2020-02-29,68,7,1,39.7837304,-100.445882,"US"
"10828","US",2020-03-01,74,7,1,39.7837304,-100.445882,"US"
"10829","US",2020-03-02,98,7,6,39.7837304,-100.445882,"US"
"10830","US",2020-03-03,118,7,7,39.7837304,-100.445882,"US"
"10831","US",2020-03-04,149,7,11,39.7837304,-100.445882,"US"
"10832","US",2020-03-05,217,7,12,39.7837304,-100.445882,"US"
"10833","US",2020-03-06,262,7,14,39.7837304,-100.445882,"US"
"10834","US",2020-03-07,402,7,17,39.7837304,-100.445882,"US"
"10835","US",2020-03-08,518,7,21,39.7837304,-100.445882,"US"
"10836","US",2020-03-09,583,7,22,39.7837304,-100.445882,"US"
"10837","US",2020-03-10,959,8,28,39.7837304,-100.445882,"US"
"10838","US",2020-03-11,1281,8,36,39.7837304,-100.445882,"US"
"10839","US",2020-03-12,1663,12,40,39.7837304,-100.445882,"US"
"10840","US",2020-03-13,2179,12,47,39.7837304,-100.445882,"US"
"10841","US",2020-03-14,2730,12,54,39.7837304,-100.445882,"US"
"10842","US",2020-03-15,3502,12,63,39.7837304,-100.445882,"US"
"10843","US",2020-03-16,4635,17,85,39.7837304,-100.445882,"US"
"10844","US",2020-03-17,6427,17,108,39.7837304,-100.445882,"US"
"10845","US",2020-03-18,7789,0,118,39.7837304,-100.445882,"US"
"10846","US",2020-03-19,13686,0,200,39.7837304,-100.445882,"US"
"10847","US",2020-03-20,19109,0,244,39.7837304,-100.445882,"US"
"10848","US",2020-03-21,25498,0,307,39.7837304,-100.445882,"US"
"10849","US",2020-03-22,33281,0,417,39.7837304,-100.445882,"US"
"10850","US",2020-03-23,33294,178,417,39.7837304,-100.445882,"US"
"10851","Uganda",2020-01-22,0,0,0,1.5333554,32.2166578,"Uganda"
"10852","Uganda",2020-01-23,0,0,0,1.5333554,32.2166578,"Uganda"
"10853","Uganda",2020-01-24,0,0,0,1.5333554,32.2166578,"Uganda"
"10854","Uganda",2020-01-25,0,0,0,1.5333554,32.2166578,"Uganda"
"10855","Uganda",2020-01-26,0,0,0,1.5333554,32.2166578,"Uganda"
"10856","Uganda",2020-01-27,0,0,0,1.5333554,32.2166578,"Uganda"
"10857","Uganda",2020-01-28,0,0,0,1.5333554,32.2166578,"Uganda"
"10858","Uganda",2020-01-29,0,0,0,1.5333554,32.2166578,"Uganda"
"10859","Uganda",2020-01-30,0,0,0,1.5333554,32.2166578,"Uganda"
"10860","Uganda",2020-01-31,0,0,0,1.5333554,32.2166578,"Uganda"
"10861","Uganda",2020-02-01,0,0,0,1.5333554,32.2166578,"Uganda"
"10862","Uganda",2020-02-02,0,0,0,1.5333554,32.2166578,"Uganda"
"10863","Uganda",2020-02-03,0,0,0,1.5333554,32.2166578,"Uganda"
"10864","Uganda",2020-02-04,0,0,0,1.5333554,32.2166578,"Uganda"
"10865","Uganda",2020-02-05,0,0,0,1.5333554,32.2166578,"Uganda"
"10866","Uganda",2020-02-06,0,0,0,1.5333554,32.2166578,"Uganda"
"10867","Uganda",2020-02-07,0,0,0,1.5333554,32.2166578,"Uganda"
"10868","Uganda",2020-02-08,0,0,0,1.5333554,32.2166578,"Uganda"
"10869","Uganda",2020-02-09,0,0,0,1.5333554,32.2166578,"Uganda"
"10870","Uganda",2020-02-10,0,0,0,1.5333554,32.2166578,"Uganda"
"10871","Uganda",2020-02-11,0,0,0,1.5333554,32.2166578,"Uganda"
"10872","Uganda",2020-02-12,0,0,0,1.5333554,32.2166578,"Uganda"
"10873","Uganda",2020-02-13,0,0,0,1.5333554,32.2166578,"Uganda"
"10874","Uganda",2020-02-14,0,0,0,1.5333554,32.2166578,"Uganda"
"10875","Uganda",2020-02-15,0,0,0,1.5333554,32.2166578,"Uganda"
"10876","Uganda",2020-02-16,0,0,0,1.5333554,32.2166578,"Uganda"
"10877","Uganda",2020-02-17,0,0,0,1.5333554,32.2166578,"Uganda"
"10878","Uganda",2020-02-18,0,0,0,1.5333554,32.2166578,"Uganda"
"10879","Uganda",2020-02-19,0,0,0,1.5333554,32.2166578,"Uganda"
"10880","Uganda",2020-02-20,0,0,0,1.5333554,32.2166578,"Uganda"
"10881","Uganda",2020-02-21,0,0,0,1.5333554,32.2166578,"Uganda"
"10882","Uganda",2020-02-22,0,0,0,1.5333554,32.2166578,"Uganda"
"10883","Uganda",2020-02-23,0,0,0,1.5333554,32.2166578,"Uganda"
"10884","Uganda",2020-02-24,0,0,0,1.5333554,32.2166578,"Uganda"
"10885","Uganda",2020-02-25,0,0,0,1.5333554,32.2166578,"Uganda"
"10886","Uganda",2020-02-26,0,0,0,1.5333554,32.2166578,"Uganda"
"10887","Uganda",2020-02-27,0,0,0,1.5333554,32.2166578,"Uganda"
"10888","Uganda",2020-02-28,0,0,0,1.5333554,32.2166578,"Uganda"
"10889","Uganda",2020-02-29,0,0,0,1.5333554,32.2166578,"Uganda"
"10890","Uganda",2020-03-01,0,0,0,1.5333554,32.2166578,"Uganda"
"10891","Uganda",2020-03-02,0,0,0,1.5333554,32.2166578,"Uganda"
"10892","Uganda",2020-03-03,0,0,0,1.5333554,32.2166578,"Uganda"
"10893","Uganda",2020-03-04,0,0,0,1.5333554,32.2166578,"Uganda"
"10894","Uganda",2020-03-05,0,0,0,1.5333554,32.2166578,"Uganda"
"10895","Uganda",2020-03-06,0,0,0,1.5333554,32.2166578,"Uganda"
"10896","Uganda",2020-03-07,0,0,0,1.5333554,32.2166578,"Uganda"
"10897","Uganda",2020-03-08,0,0,0,1.5333554,32.2166578,"Uganda"
"10898","Uganda",2020-03-09,0,0,0,1.5333554,32.2166578,"Uganda"
"10899","Uganda",2020-03-10,0,0,0,1.5333554,32.2166578,"Uganda"
"10900","Uganda",2020-03-11,0,0,0,1.5333554,32.2166578,"Uganda"
"10901","Uganda",2020-03-12,0,0,0,1.5333554,32.2166578,"Uganda"
"10902","Uganda",2020-03-13,0,0,0,1.5333554,32.2166578,"Uganda"
"10903","Uganda",2020-03-14,0,0,0,1.5333554,32.2166578,"Uganda"
"10904","Uganda",2020-03-15,0,0,0,1.5333554,32.2166578,"Uganda"
"10905","Uganda",2020-03-16,0,0,0,1.5333554,32.2166578,"Uganda"
"10906","Uganda",2020-03-17,0,0,0,1.5333554,32.2166578,"Uganda"
"10907","Uganda",2020-03-18,0,0,0,1.5333554,32.2166578,"Uganda"
"10908","Uganda",2020-03-19,0,0,0,1.5333554,32.2166578,"Uganda"
"10909","Uganda",2020-03-20,0,0,0,1.5333554,32.2166578,"Uganda"
"10910","Uganda",2020-03-21,1,0,0,1.5333554,32.2166578,"Uganda"
"10911","Uganda",2020-03-22,1,0,0,1.5333554,32.2166578,"Uganda"
"10912","Uganda",2020-03-23,1,0,0,1.5333554,32.2166578,"Uganda"
"10913","Ukraine",2020-01-22,0,0,0,49.4871968,31.2718321,"Ukraine"
"10914","Ukraine",2020-01-23,0,0,0,49.4871968,31.2718321,"Ukraine"
"10915","Ukraine",2020-01-24,0,0,0,49.4871968,31.2718321,"Ukraine"
"10916","Ukraine",2020-01-25,0,0,0,49.4871968,31.2718321,"Ukraine"
"10917","Ukraine",2020-01-26,0,0,0,49.4871968,31.2718321,"Ukraine"
"10918","Ukraine",2020-01-27,0,0,0,49.4871968,31.2718321,"Ukraine"
"10919","Ukraine",2020-01-28,0,0,0,49.4871968,31.2718321,"Ukraine"
"10920","Ukraine",2020-01-29,0,0,0,49.4871968,31.2718321,"Ukraine"
"10921","Ukraine",2020-01-30,0,0,0,49.4871968,31.2718321,"Ukraine"
"10922","Ukraine",2020-01-31,0,0,0,49.4871968,31.2718321,"Ukraine"
"10923","Ukraine",2020-02-01,0,0,0,49.4871968,31.2718321,"Ukraine"
"10924","Ukraine",2020-02-02,0,0,0,49.4871968,31.2718321,"Ukraine"
"10925","Ukraine",2020-02-03,0,0,0,49.4871968,31.2718321,"Ukraine"
"10926","Ukraine",2020-02-04,0,0,0,49.4871968,31.2718321,"Ukraine"
"10927","Ukraine",2020-02-05,0,0,0,49.4871968,31.2718321,"Ukraine"
"10928","Ukraine",2020-02-06,0,0,0,49.4871968,31.2718321,"Ukraine"
"10929","Ukraine",2020-02-07,0,0,0,49.4871968,31.2718321,"Ukraine"
"10930","Ukraine",2020-02-08,0,0,0,49.4871968,31.2718321,"Ukraine"
"10931","Ukraine",2020-02-09,0,0,0,49.4871968,31.2718321,"Ukraine"
"10932","Ukraine",2020-02-10,0,0,0,49.4871968,31.2718321,"Ukraine"
"10933","Ukraine",2020-02-11,0,0,0,49.4871968,31.2718321,"Ukraine"
"10934","Ukraine",2020-02-12,0,0,0,49.4871968,31.2718321,"Ukraine"
"10935","Ukraine",2020-02-13,0,0,0,49.4871968,31.2718321,"Ukraine"
"10936","Ukraine",2020-02-14,0,0,0,49.4871968,31.2718321,"Ukraine"
"10937","Ukraine",2020-02-15,0,0,0,49.4871968,31.2718321,"Ukraine"
"10938","Ukraine",2020-02-16,0,0,0,49.4871968,31.2718321,"Ukraine"
"10939","Ukraine",2020-02-17,0,0,0,49.4871968,31.2718321,"Ukraine"
"10940","Ukraine",2020-02-18,0,0,0,49.4871968,31.2718321,"Ukraine"
"10941","Ukraine",2020-02-19,0,0,0,49.4871968,31.2718321,"Ukraine"
"10942","Ukraine",2020-02-20,0,0,0,49.4871968,31.2718321,"Ukraine"
"10943","Ukraine",2020-02-21,0,0,0,49.4871968,31.2718321,"Ukraine"
"10944","Ukraine",2020-02-22,0,0,0,49.4871968,31.2718321,"Ukraine"
"10945","Ukraine",2020-02-23,0,0,0,49.4871968,31.2718321,"Ukraine"
"10946","Ukraine",2020-02-24,0,0,0,49.4871968,31.2718321,"Ukraine"
"10947","Ukraine",2020-02-25,0,0,0,49.4871968,31.2718321,"Ukraine"
"10948","Ukraine",2020-02-26,0,0,0,49.4871968,31.2718321,"Ukraine"
"10949","Ukraine",2020-02-27,0,0,0,49.4871968,31.2718321,"Ukraine"
"10950","Ukraine",2020-02-28,0,0,0,49.4871968,31.2718321,"Ukraine"
"10951","Ukraine",2020-02-29,0,0,0,49.4871968,31.2718321,"Ukraine"
"10952","Ukraine",2020-03-01,0,0,0,49.4871968,31.2718321,"Ukraine"
"10953","Ukraine",2020-03-02,0,0,0,49.4871968,31.2718321,"Ukraine"
"10954","Ukraine",2020-03-03,1,0,0,49.4871968,31.2718321,"Ukraine"
"10955","Ukraine",2020-03-04,1,0,0,49.4871968,31.2718321,"Ukraine"
"10956","Ukraine",2020-03-05,1,0,0,49.4871968,31.2718321,"Ukraine"
"10957","Ukraine",2020-03-06,1,0,0,49.4871968,31.2718321,"Ukraine"
"10958","Ukraine",2020-03-07,1,0,0,49.4871968,31.2718321,"Ukraine"
"10959","Ukraine",2020-03-08,1,0,0,49.4871968,31.2718321,"Ukraine"
"10960","Ukraine",2020-03-09,1,0,0,49.4871968,31.2718321,"Ukraine"
"10961","Ukraine",2020-03-10,1,0,0,49.4871968,31.2718321,"Ukraine"
"10962","Ukraine",2020-03-11,1,0,0,49.4871968,31.2718321,"Ukraine"
"10963","Ukraine",2020-03-12,1,0,0,49.4871968,31.2718321,"Ukraine"
"10964","Ukraine",2020-03-13,3,0,1,49.4871968,31.2718321,"Ukraine"
"10965","Ukraine",2020-03-14,3,0,1,49.4871968,31.2718321,"Ukraine"
"10966","Ukraine",2020-03-15,3,0,1,49.4871968,31.2718321,"Ukraine"
"10967","Ukraine",2020-03-16,7,0,1,49.4871968,31.2718321,"Ukraine"
"10968","Ukraine",2020-03-17,14,0,2,49.4871968,31.2718321,"Ukraine"
"10969","Ukraine",2020-03-18,14,0,2,49.4871968,31.2718321,"Ukraine"
"10970","Ukraine",2020-03-19,16,0,2,49.4871968,31.2718321,"Ukraine"
"10971","Ukraine",2020-03-20,29,0,3,49.4871968,31.2718321,"Ukraine"
"10972","Ukraine",2020-03-21,47,1,3,49.4871968,31.2718321,"Ukraine"
"10973","Ukraine",2020-03-22,73,1,3,49.4871968,31.2718321,"Ukraine"
"10974","Ukraine",2020-03-23,73,1,3,49.4871968,31.2718321,"Ukraine"
"10975","United Arab Emirates",2020-01-22,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10976","United Arab Emirates",2020-01-23,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10977","United Arab Emirates",2020-01-24,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10978","United Arab Emirates",2020-01-25,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10979","United Arab Emirates",2020-01-26,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10980","United Arab Emirates",2020-01-27,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10981","United Arab Emirates",2020-01-28,0,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10982","United Arab Emirates",2020-01-29,4,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10983","United Arab Emirates",2020-01-30,4,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10984","United Arab Emirates",2020-01-31,4,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10985","United Arab Emirates",2020-02-01,4,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10986","United Arab Emirates",2020-02-02,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10987","United Arab Emirates",2020-02-03,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10988","United Arab Emirates",2020-02-04,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10989","United Arab Emirates",2020-02-05,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10990","United Arab Emirates",2020-02-06,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10991","United Arab Emirates",2020-02-07,5,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10992","United Arab Emirates",2020-02-08,7,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10993","United Arab Emirates",2020-02-09,7,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10994","United Arab Emirates",2020-02-10,8,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10995","United Arab Emirates",2020-02-11,8,0,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10996","United Arab Emirates",2020-02-12,8,1,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10997","United Arab Emirates",2020-02-13,8,1,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10998","United Arab Emirates",2020-02-14,8,1,0,24.0002488,53.9994829,"UnitedArabEmirates"
"10999","United Arab Emirates",2020-02-15,8,3,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11000","United Arab Emirates",2020-02-16,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11001","United Arab Emirates",2020-02-17,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11002","United Arab Emirates",2020-02-18,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11003","United Arab Emirates",2020-02-19,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11004","United Arab Emirates",2020-02-20,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11005","United Arab Emirates",2020-02-21,9,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11006","United Arab Emirates",2020-02-22,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11007","United Arab Emirates",2020-02-23,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11008","United Arab Emirates",2020-02-24,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11009","United Arab Emirates",2020-02-25,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11010","United Arab Emirates",2020-02-26,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11011","United Arab Emirates",2020-02-27,13,4,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11012","United Arab Emirates",2020-02-28,19,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11013","United Arab Emirates",2020-02-29,21,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11014","United Arab Emirates",2020-03-01,21,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11015","United Arab Emirates",2020-03-02,21,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11016","United Arab Emirates",2020-03-03,27,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11017","United Arab Emirates",2020-03-04,27,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11018","United Arab Emirates",2020-03-05,29,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11019","United Arab Emirates",2020-03-06,29,5,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11020","United Arab Emirates",2020-03-07,45,7,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11021","United Arab Emirates",2020-03-08,45,7,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11022","United Arab Emirates",2020-03-09,45,7,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11023","United Arab Emirates",2020-03-10,74,12,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11024","United Arab Emirates",2020-03-11,74,17,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11025","United Arab Emirates",2020-03-12,85,17,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11026","United Arab Emirates",2020-03-13,85,17,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11027","United Arab Emirates",2020-03-14,85,17,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11028","United Arab Emirates",2020-03-15,98,23,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11029","United Arab Emirates",2020-03-16,98,23,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11030","United Arab Emirates",2020-03-17,98,23,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11031","United Arab Emirates",2020-03-18,113,26,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11032","United Arab Emirates",2020-03-19,140,31,0,24.0002488,53.9994829,"UnitedArabEmirates"
"11033","United Arab Emirates",2020-03-20,140,31,2,24.0002488,53.9994829,"UnitedArabEmirates"
"11034","United Arab Emirates",2020-03-21,153,38,2,24.0002488,53.9994829,"UnitedArabEmirates"
"11035","United Arab Emirates",2020-03-22,153,38,2,24.0002488,53.9994829,"UnitedArabEmirates"
"11036","United Arab Emirates",2020-03-23,153,38,2,24.0002488,53.9994829,"UnitedArabEmirates"
"11037","United Kingdom",2020-01-22,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11038","United Kingdom",2020-01-23,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11039","United Kingdom",2020-01-24,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11040","United Kingdom",2020-01-25,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11041","United Kingdom",2020-01-26,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11042","United Kingdom",2020-01-27,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11043","United Kingdom",2020-01-28,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11044","United Kingdom",2020-01-29,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11045","United Kingdom",2020-01-30,0,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11046","United Kingdom",2020-01-31,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11047","United Kingdom",2020-02-01,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11048","United Kingdom",2020-02-02,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11049","United Kingdom",2020-02-03,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11050","United Kingdom",2020-02-04,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11051","United Kingdom",2020-02-05,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11052","United Kingdom",2020-02-06,2,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11053","United Kingdom",2020-02-07,3,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11054","United Kingdom",2020-02-08,3,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11055","United Kingdom",2020-02-09,3,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11056","United Kingdom",2020-02-10,8,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11057","United Kingdom",2020-02-11,8,0,0,54.7023545,-3.2765753,"UnitedKingdom"
"11058","United Kingdom",2020-02-12,9,1,0,54.7023545,-3.2765753,"UnitedKingdom"
"11059","United Kingdom",2020-02-13,9,1,0,54.7023545,-3.2765753,"UnitedKingdom"
"11060","United Kingdom",2020-02-14,9,1,0,54.7023545,-3.2765753,"UnitedKingdom"
"11061","United Kingdom",2020-02-15,9,1,0,54.7023545,-3.2765753,"UnitedKingdom"
"11062","United Kingdom",2020-02-16,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11063","United Kingdom",2020-02-17,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11064","United Kingdom",2020-02-18,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11065","United Kingdom",2020-02-19,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11066","United Kingdom",2020-02-20,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11067","United Kingdom",2020-02-21,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11068","United Kingdom",2020-02-22,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11069","United Kingdom",2020-02-23,9,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11070","United Kingdom",2020-02-24,13,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11071","United Kingdom",2020-02-25,13,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11072","United Kingdom",2020-02-26,13,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11073","United Kingdom",2020-02-27,15,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11074","United Kingdom",2020-02-28,20,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11075","United Kingdom",2020-02-29,23,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11076","United Kingdom",2020-03-01,36,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11077","United Kingdom",2020-03-02,40,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11078","United Kingdom",2020-03-03,51,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11079","United Kingdom",2020-03-04,86,8,0,54.7023545,-3.2765753,"UnitedKingdom"
"11080","United Kingdom",2020-03-05,116,8,1,54.7023545,-3.2765753,"UnitedKingdom"
"11081","United Kingdom",2020-03-06,164,8,2,54.7023545,-3.2765753,"UnitedKingdom"
"11082","United Kingdom",2020-03-07,207,18,2,54.7023545,-3.2765753,"UnitedKingdom"
"11083","United Kingdom",2020-03-08,274,18,3,54.7023545,-3.2765753,"UnitedKingdom"
"11084","United Kingdom",2020-03-09,322,18,4,54.7023545,-3.2765753,"UnitedKingdom"
"11085","United Kingdom",2020-03-10,384,19,6,54.7023545,-3.2765753,"UnitedKingdom"
"11086","United Kingdom",2020-03-11,459,19,8,54.7023545,-3.2765753,"UnitedKingdom"
"11087","United Kingdom",2020-03-12,459,19,8,54.7023545,-3.2765753,"UnitedKingdom"
"11088","United Kingdom",2020-03-13,802,19,8,54.7023545,-3.2765753,"UnitedKingdom"
"11089","United Kingdom",2020-03-14,1144,19,21,54.7023545,-3.2765753,"UnitedKingdom"
"11090","United Kingdom",2020-03-15,1145,19,21,54.7023545,-3.2765753,"UnitedKingdom"
"11091","United Kingdom",2020-03-16,1551,21,56,54.7023545,-3.2765753,"UnitedKingdom"
"11092","United Kingdom",2020-03-17,1960,53,56,54.7023545,-3.2765753,"UnitedKingdom"
"11093","United Kingdom",2020-03-18,2642,67,72,54.7023545,-3.2765753,"UnitedKingdom"
"11094","United Kingdom",2020-03-19,2716,67,138,54.7023545,-3.2765753,"UnitedKingdom"
"11095","United Kingdom",2020-03-20,4014,67,178,54.7023545,-3.2765753,"UnitedKingdom"
"11096","United Kingdom",2020-03-21,5067,67,234,54.7023545,-3.2765753,"UnitedKingdom"
"11097","United Kingdom",2020-03-22,5741,67,282,54.7023545,-3.2765753,"UnitedKingdom"
"11098","United Kingdom",2020-03-23,5741,67,282,54.7023545,-3.2765753,"UnitedKingdom"
"11099","Uruguay",2020-01-22,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11100","Uruguay",2020-01-23,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11101","Uruguay",2020-01-24,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11102","Uruguay",2020-01-25,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11103","Uruguay",2020-01-26,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11104","Uruguay",2020-01-27,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11105","Uruguay",2020-01-28,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11106","Uruguay",2020-01-29,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11107","Uruguay",2020-01-30,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11108","Uruguay",2020-01-31,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11109","Uruguay",2020-02-01,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11110","Uruguay",2020-02-02,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11111","Uruguay",2020-02-03,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11112","Uruguay",2020-02-04,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11113","Uruguay",2020-02-05,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11114","Uruguay",2020-02-06,0,0,0,-32.8755548,-56.0201525,"Uruguay"
"11115","Uruguay",2020-02-07,0,0,0,-32.8755548,-56.0201525,"Uruguay"
