"","Country","Lat","Long","date","Confirmed","Recovered","Deaths"
"14130","US",32.8162,-111.2845,2020-03-03,0,0,0
"14131","US",32.8162,-111.2845,2020-03-04,0,0,0
"14132","US",32.8162,-111.2845,2020-03-05,0,0,0
"14133","US",32.8162,-111.2845,2020-03-06,0,0,0
"14134","US",32.8162,-111.2845,2020-03-07,2,0,0
"14135","US",32.8162,-111.2845,2020-03-08,2,0,0
"14136","US",32.8162,-111.2845,2020-03-09,2,0,0
"14137","US",27.8764,-82.7779,2020-01-22,0,0,0
"14138","US",27.8764,-82.7779,2020-01-23,0,0,0
"14139","US",27.8764,-82.7779,2020-01-24,0,0,0
"14140","US",27.8764,-82.7779,2020-01-25,0,0,0
"14141","US",27.8764,-82.7779,2020-01-26,0,0,0
"14142","US",27.8764,-82.7779,2020-01-27,0,0,0
"14143","US",27.8764,-82.7779,2020-01-28,0,0,0
"14144","US",27.8764,-82.7779,2020-01-29,0,0,0
"14145","US",27.8764,-82.7779,2020-01-30,0,0,0
"14146","US",27.8764,-82.7779,2020-01-31,0,0,0
"14147","US",27.8764,-82.7779,2020-02-01,0,0,0
"14148","US",27.8764,-82.7779,2020-02-10,0,0,0
"14149","US",27.8764,-82.7779,2020-02-11,0,0,0
"14150","US",27.8764,-82.7779,2020-02-12,0,0,0
"14151","US",27.8764,-82.7779,2020-02-13,0,0,0
"14152","US",27.8764,-82.7779,2020-02-14,0,0,0
"14153","US",27.8764,-82.7779,2020-02-15,0,0,0
"14154","US",27.8764,-82.7779,2020-02-16,0,0,0
"14155","US",27.8764,-82.7779,2020-02-17,0,0,0
"14156","US",27.8764,-82.7779,2020-02-18,0,0,0
"14157","US",27.8764,-82.7779,2020-02-19,0,0,0
"14158","US",27.8764,-82.7779,2020-02-02,0,0,0
"14159","US",27.8764,-82.7779,2020-02-20,0,0,0
"14160","US",27.8764,-82.7779,2020-02-21,0,0,0
"14161","US",27.8764,-82.7779,2020-02-22,0,0,0
"14162","US",27.8764,-82.7779,2020-02-23,0,0,0
"14163","US",27.8764,-82.7779,2020-02-24,0,0,0
"14164","US",27.8764,-82.7779,2020-02-25,0,0,0
"14165","US",27.8764,-82.7779,2020-02-26,0,0,0
"14166","US",27.8764,-82.7779,2020-02-27,0,0,0
"14167","US",27.8764,-82.7779,2020-02-28,0,0,0
"14168","US",27.8764,-82.7779,2020-02-29,0,0,0
"14169","US",27.8764,-82.7779,2020-02-03,0,0,0
"14170","US",27.8764,-82.7779,2020-02-04,0,0,0
"14171","US",27.8764,-82.7779,2020-02-05,0,0,0
"14172","US",27.8764,-82.7779,2020-02-06,0,0,0
"14173","US",27.8764,-82.7779,2020-02-07,0,0,0
"14174","US",27.8764,-82.7779,2020-02-08,0,0,0
"14175","US",27.8764,-82.7779,2020-02-09,0,0,0
"14176","US",27.8764,-82.7779,2020-03-01,0,0,0
"14177","US",27.8764,-82.7779,2020-03-10,0,0,0
"14178","US",27.8764,-82.7779,2020-03-11,0,0,0
"14179","US",27.8764,-82.7779,2020-03-12,0,0,0
"14180","US",27.8764,-82.7779,2020-03-13,0,0,0
"14181","US",27.8764,-82.7779,2020-03-14,0,0,0
"14182","US",27.8764,-82.7779,2020-03-15,0,0,0
"14183","US",27.8764,-82.7779,2020-03-16,0,0,0
"14184","US",27.8764,-82.7779,2020-03-17,0,0,0
"14185","US",27.8764,-82.7779,2020-03-18,0,0,0
"14186","US",27.8764,-82.7779,2020-03-19,0,0,0
"14187","US",27.8764,-82.7779,2020-03-02,0,0,0
"14188","US",27.8764,-82.7779,2020-03-20,0,0,0
"14189","US",27.8764,-82.7779,2020-03-21,0,0,0
"14190","US",27.8764,-82.7779,2020-03-22,0,0,0
"14191","US",27.8764,-82.7779,2020-03-23,0,0,0
"14192","US",27.8764,-82.7779,2020-03-03,0,0,0
"14193","US",27.8764,-82.7779,2020-03-04,0,0,0
"14194","US",27.8764,-82.7779,2020-03-05,0,0,0
"14195","US",27.8764,-82.7779,2020-03-06,0,0,0
"14196","US",27.8764,-82.7779,2020-03-07,0,0,0
"14197","US",27.8764,-82.7779,2020-03-08,0,0,0
"14198","US",27.8764,-82.7779,2020-03-09,0,0,0
"14199","US",39.0916,-120.8039,2020-01-22,0,0,0
"14200","US",39.0916,-120.8039,2020-01-23,0,0,0
"14201","US",39.0916,-120.8039,2020-01-24,0,0,0
"14202","US",39.0916,-120.8039,2020-01-25,0,0,0
"14203","US",39.0916,-120.8039,2020-01-26,0,0,0
"14204","US",39.0916,-120.8039,2020-01-27,0,0,0
"14205","US",39.0916,-120.8039,2020-01-28,0,0,0
"14206","US",39.0916,-120.8039,2020-01-29,0,0,0
"14207","US",39.0916,-120.8039,2020-01-30,0,0,0
"14208","US",39.0916,-120.8039,2020-01-31,0,0,0
"14209","US",39.0916,-120.8039,2020-02-01,0,0,0
"14210","US",39.0916,-120.8039,2020-02-10,0,0,0
"14211","US",39.0916,-120.8039,2020-02-11,0,0,0
"14212","US",39.0916,-120.8039,2020-02-12,0,0,0
"14213","US",39.0916,-120.8039,2020-02-13,0,0,0
"14214","US",39.0916,-120.8039,2020-02-14,0,0,0
"14215","US",39.0916,-120.8039,2020-02-15,0,0,0
"14216","US",39.0916,-120.8039,2020-02-16,0,0,0
"14217","US",39.0916,-120.8039,2020-02-17,0,0,0
"14218","US",39.0916,-120.8039,2020-02-18,0,0,0
"14219","US",39.0916,-120.8039,2020-02-19,0,0,0
"14220","US",39.0916,-120.8039,2020-02-02,0,0,0
"14221","US",39.0916,-120.8039,2020-02-20,0,0,0
"14222","US",39.0916,-120.8039,2020-02-21,0,0,0
"14223","US",39.0916,-120.8039,2020-02-22,0,0,0
"14224","US",39.0916,-120.8039,2020-02-23,0,0,0
"14225","US",39.0916,-120.8039,2020-02-24,0,0,0
"14226","US",39.0916,-120.8039,2020-02-25,0,0,0
"14227","US",39.0916,-120.8039,2020-02-26,0,0,0
"14228","US",39.0916,-120.8039,2020-02-27,0,0,0
"14229","US",39.0916,-120.8039,2020-02-28,0,0,0
"14230","US",39.0916,-120.8039,2020-02-29,0,0,0
"14231","US",39.0916,-120.8039,2020-02-03,0,0,0
"14232","US",39.0916,-120.8039,2020-02-04,0,0,0
"14233","US",39.0916,-120.8039,2020-02-05,0,0,0
"14234","US",39.0916,-120.8039,2020-02-06,0,0,0
"14235","US",39.0916,-120.8039,2020-02-07,0,0,0
"14236","US",39.0916,-120.8039,2020-02-08,0,0,0
"14237","US",39.0916,-120.8039,2020-02-09,0,0,0
"14238","US",39.0916,-120.8039,2020-03-01,0,0,0
"14239","US",39.0916,-120.8039,2020-03-10,0,0,0
"14240","US",39.0916,-120.8039,2020-03-11,0,0,0
"14241","US",39.0916,-120.8039,2020-03-12,0,0,0
"14242","US",39.0916,-120.8039,2020-03-13,0,0,0
"14243","US",39.0916,-120.8039,2020-03-14,0,0,0
"14244","US",39.0916,-120.8039,2020-03-15,0,0,0
"14245","US",39.0916,-120.8039,2020-03-16,0,0,0
"14246","US",39.0916,-120.8039,2020-03-17,0,0,0
"14247","US",39.0916,-120.8039,2020-03-18,0,0,0
"14248","US",39.0916,-120.8039,2020-03-19,0,0,0
"14249","US",39.0916,-120.8039,2020-03-02,1,0,0
"14250","US",39.0916,-120.8039,2020-03-20,0,0,0
"14251","US",39.0916,-120.8039,2020-03-21,0,0,0
"14252","US",39.0916,-120.8039,2020-03-22,0,0,0
"14253","US",39.0916,-120.8039,2020-03-23,0,0,0
"14254","US",39.0916,-120.8039,2020-03-03,1,0,0
"14255","US",39.0916,-120.8039,2020-03-04,2,0,1
"14256","US",39.0916,-120.8039,2020-03-05,2,0,1
"14257","US",39.0916,-120.8039,2020-03-06,5,0,1
"14258","US",39.0916,-120.8039,2020-03-07,5,0,1
"14259","US",39.0916,-120.8039,2020-03-08,5,0,1
"14260","US",39.0916,-120.8039,2020-03-09,7,0,1
"14261","US",34.0132,-85.1479,2020-01-22,0,0,0
"14262","US",34.0132,-85.1479,2020-01-23,0,0,0
"14263","US",34.0132,-85.1479,2020-01-24,0,0,0
"14264","US",34.0132,-85.1479,2020-01-25,0,0,0
"14265","US",34.0132,-85.1479,2020-01-26,0,0,0
"14266","US",34.0132,-85.1479,2020-01-27,0,0,0
"14267","US",34.0132,-85.1479,2020-01-28,0,0,0
"14268","US",34.0132,-85.1479,2020-01-29,0,0,0
"14269","US",34.0132,-85.1479,2020-01-30,0,0,0
"14270","US",34.0132,-85.1479,2020-01-31,0,0,0
"14271","US",34.0132,-85.1479,2020-02-01,0,0,0
"14272","US",34.0132,-85.1479,2020-02-10,0,0,0
"14273","US",34.0132,-85.1479,2020-02-11,0,0,0
"14274","US",34.0132,-85.1479,2020-02-12,0,0,0
"14275","US",34.0132,-85.1479,2020-02-13,0,0,0
"14276","US",34.0132,-85.1479,2020-02-14,0,0,0
"14277","US",34.0132,-85.1479,2020-02-15,0,0,0
"14278","US",34.0132,-85.1479,2020-02-16,0,0,0
"14279","US",34.0132,-85.1479,2020-02-17,0,0,0
"14280","US",34.0132,-85.1479,2020-02-18,0,0,0
"14281","US",34.0132,-85.1479,2020-02-19,0,0,0
"14282","US",34.0132,-85.1479,2020-02-02,0,0,0
"14283","US",34.0132,-85.1479,2020-02-20,0,0,0
"14284","US",34.0132,-85.1479,2020-02-21,0,0,0
"14285","US",34.0132,-85.1479,2020-02-22,0,0,0
"14286","US",34.0132,-85.1479,2020-02-23,0,0,0
"14287","US",34.0132,-85.1479,2020-02-24,0,0,0
"14288","US",34.0132,-85.1479,2020-02-25,0,0,0
"14289","US",34.0132,-85.1479,2020-02-26,0,0,0
"14290","US",34.0132,-85.1479,2020-02-27,0,0,0
"14291","US",34.0132,-85.1479,2020-02-28,0,0,0
"14292","US",34.0132,-85.1479,2020-02-29,0,0,0
"14293","US",34.0132,-85.1479,2020-02-03,0,0,0
"14294","US",34.0132,-85.1479,2020-02-04,0,0,0
"14295","US",34.0132,-85.1479,2020-02-05,0,0,0
"14296","US",34.0132,-85.1479,2020-02-06,0,0,0
"14297","US",34.0132,-85.1479,2020-02-07,0,0,0
"14298","US",34.0132,-85.1479,2020-02-08,0,0,0
"14299","US",34.0132,-85.1479,2020-02-09,0,0,0
"14300","US",34.0132,-85.1479,2020-03-01,0,0,0
"14301","US",34.0132,-85.1479,2020-03-10,0,0,0
"14302","US",34.0132,-85.1479,2020-03-11,0,0,0
"14303","US",34.0132,-85.1479,2020-03-12,0,0,0
"14304","US",34.0132,-85.1479,2020-03-13,0,0,0
"14305","US",34.0132,-85.1479,2020-03-14,0,0,0
"14306","US",34.0132,-85.1479,2020-03-15,0,0,0
"14307","US",34.0132,-85.1479,2020-03-16,0,0,0
"14308","US",34.0132,-85.1479,2020-03-17,0,0,0
"14309","US",34.0132,-85.1479,2020-03-18,0,0,0
"14310","US",34.0132,-85.1479,2020-03-19,0,0,0
"14311","US",34.0132,-85.1479,2020-03-02,0,0,0
"14312","US",34.0132,-85.1479,2020-03-20,0,0,0
"14313","US",34.0132,-85.1479,2020-03-21,0,0,0
"14314","US",34.0132,-85.1479,2020-03-22,0,0,0
"14315","US",34.0132,-85.1479,2020-03-23,0,0,0
"14316","US",34.0132,-85.1479,2020-03-03,0,0,0
"14317","US",34.0132,-85.1479,2020-03-04,0,0,0
"14318","US",34.0132,-85.1479,2020-03-05,0,0,0
"14319","US",34.0132,-85.1479,2020-03-06,1,0,0
"14320","US",34.0132,-85.1479,2020-03-07,1,0,0
"14321","US",34.0132,-85.1479,2020-03-08,1,0,0
"14322","US",34.0132,-85.1479,2020-03-09,1,0,0
"14323","US",44.9267,-123.4919,2020-01-22,0,0,0
"14324","US",44.9267,-123.4919,2020-01-23,0,0,0
"14325","US",44.9267,-123.4919,2020-01-24,0,0,0
"14326","US",44.9267,-123.4919,2020-01-25,0,0,0
"14327","US",44.9267,-123.4919,2020-01-26,0,0,0
"14328","US",44.9267,-123.4919,2020-01-27,0,0,0
"14329","US",44.9267,-123.4919,2020-01-28,0,0,0
"14330","US",44.9267,-123.4919,2020-01-29,0,0,0
"14331","US",44.9267,-123.4919,2020-01-30,0,0,0
"14332","US",44.9267,-123.4919,2020-01-31,0,0,0
"14333","US",44.9267,-123.4919,2020-02-01,0,0,0
"14334","US",44.9267,-123.4919,2020-02-10,0,0,0
"14335","US",44.9267,-123.4919,2020-02-11,0,0,0
"14336","US",44.9267,-123.4919,2020-02-12,0,0,0
"14337","US",44.9267,-123.4919,2020-02-13,0,0,0
"14338","US",44.9267,-123.4919,2020-02-14,0,0,0
"14339","US",44.9267,-123.4919,2020-02-15,0,0,0
"14340","US",44.9267,-123.4919,2020-02-16,0,0,0
"14341","US",44.9267,-123.4919,2020-02-17,0,0,0
"14342","US",44.9267,-123.4919,2020-02-18,0,0,0
"14343","US",44.9267,-123.4919,2020-02-19,0,0,0
"14344","US",44.9267,-123.4919,2020-02-02,0,0,0
"14345","US",44.9267,-123.4919,2020-02-20,0,0,0
"14346","US",44.9267,-123.4919,2020-02-21,0,0,0
"14347","US",44.9267,-123.4919,2020-02-22,0,0,0
"14348","US",44.9267,-123.4919,2020-02-23,0,0,0
"14349","US",44.9267,-123.4919,2020-02-24,0,0,0
"14350","US",44.9267,-123.4919,2020-02-25,0,0,0
"14351","US",44.9267,-123.4919,2020-02-26,0,0,0
"14352","US",44.9267,-123.4919,2020-02-27,0,0,0
"14353","US",44.9267,-123.4919,2020-02-28,0,0,0
"14354","US",44.9267,-123.4919,2020-02-29,0,0,0
"14355","US",44.9267,-123.4919,2020-02-03,0,0,0
"14356","US",44.9267,-123.4919,2020-02-04,0,0,0
"14357","US",44.9267,-123.4919,2020-02-05,0,0,0
"14358","US",44.9267,-123.4919,2020-02-06,0,0,0
"14359","US",44.9267,-123.4919,2020-02-07,0,0,0
"14360","US",44.9267,-123.4919,2020-02-08,0,0,0
"14361","US",44.9267,-123.4919,2020-02-09,0,0,0
"14362","US",44.9267,-123.4919,2020-03-01,0,0,0
"14363","US",44.9267,-123.4919,2020-03-10,0,0,0
"14364","US",44.9267,-123.4919,2020-03-11,0,0,0
"14365","US",44.9267,-123.4919,2020-03-12,0,0,0
"14366","US",44.9267,-123.4919,2020-03-13,0,0,0
"14367","US",44.9267,-123.4919,2020-03-14,0,0,0
"14368","US",44.9267,-123.4919,2020-03-15,0,0,0
"14369","US",44.9267,-123.4919,2020-03-16,0,0,0
"14370","US",44.9267,-123.4919,2020-03-17,0,0,0
"14371","US",44.9267,-123.4919,2020-03-18,0,0,0
"14372","US",44.9267,-123.4919,2020-03-19,0,0,0
"14373","US",44.9267,-123.4919,2020-03-02,0,0,0
"14374","US",44.9267,-123.4919,2020-03-20,0,0,0
"14375","US",44.9267,-123.4919,2020-03-21,0,0,0
"14376","US",44.9267,-123.4919,2020-03-22,0,0,0
"14377","US",44.9267,-123.4919,2020-03-23,0,0,0
"14378","US",44.9267,-123.4919,2020-03-03,0,0,0
"14379","US",44.9267,-123.4919,2020-03-04,0,0,0
"14380","US",44.9267,-123.4919,2020-03-05,0,0,0
"14381","US",44.9267,-123.4919,2020-03-06,0,0,0
"14382","US",44.9267,-123.4919,2020-03-07,0,0,0
"14383","US",44.9267,-123.4919,2020-03-08,0,0,0
"14384","US",44.9267,-123.4919,2020-03-09,0,0,0
"14385","US",41.3912,-95.4778,2020-01-22,0,0,0
"14386","US",41.3912,-95.4778,2020-01-23,0,0,0
"14387","US",41.3912,-95.4778,2020-01-24,0,0,0
"14388","US",41.3912,-95.4778,2020-01-25,0,0,0
"14389","US",41.3912,-95.4778,2020-01-26,0,0,0
"14390","US",41.3912,-95.4778,2020-01-27,0,0,0
"14391","US",41.3912,-95.4778,2020-01-28,0,0,0
"14392","US",41.3912,-95.4778,2020-01-29,0,0,0
"14393","US",41.3912,-95.4778,2020-01-30,0,0,0
"14394","US",41.3912,-95.4778,2020-01-31,0,0,0
"14395","US",41.3912,-95.4778,2020-02-01,0,0,0
"14396","US",41.3912,-95.4778,2020-02-10,0,0,0
"14397","US",41.3912,-95.4778,2020-02-11,0,0,0
"14398","US",41.3912,-95.4778,2020-02-12,0,0,0
"14399","US",41.3912,-95.4778,2020-02-13,0,0,0
"14400","US",41.3912,-95.4778,2020-02-14,0,0,0
"14401","US",41.3912,-95.4778,2020-02-15,0,0,0
"14402","US",41.3912,-95.4778,2020-02-16,0,0,0
"14403","US",41.3912,-95.4778,2020-02-17,0,0,0
"14404","US",41.3912,-95.4778,2020-02-18,0,0,0
"14405","US",41.3912,-95.4778,2020-02-19,0,0,0
"14406","US",41.3912,-95.4778,2020-02-02,0,0,0
"14407","US",41.3912,-95.4778,2020-02-20,0,0,0
"14408","US",41.3912,-95.4778,2020-02-21,0,0,0
"14409","US",41.3912,-95.4778,2020-02-22,0,0,0
"14410","US",41.3912,-95.4778,2020-02-23,0,0,0
"14411","US",41.3912,-95.4778,2020-02-24,0,0,0
"14412","US",41.3912,-95.4778,2020-02-25,0,0,0
"14413","US",41.3912,-95.4778,2020-02-26,0,0,0
"14414","US",41.3912,-95.4778,2020-02-27,0,0,0
"14415","US",41.3912,-95.4778,2020-02-28,0,0,0
"14416","US",41.3912,-95.4778,2020-02-29,0,0,0
"14417","US",41.3912,-95.4778,2020-02-03,0,0,0
"14418","US",41.3912,-95.4778,2020-02-04,0,0,0
"14419","US",41.3912,-95.4778,2020-02-05,0,0,0
"14420","US",41.3912,-95.4778,2020-02-06,0,0,0
"14421","US",41.3912,-95.4778,2020-02-07,0,0,0
"14422","US",41.3912,-95.4778,2020-02-08,0,0,0
"14423","US",41.3912,-95.4778,2020-02-09,0,0,0
"14424","US",41.3912,-95.4778,2020-03-01,0,0,0
"14425","US",41.3912,-95.4778,2020-03-10,0,0,0
"14426","US",41.3912,-95.4778,2020-03-11,0,0,0
"14427","US",41.3912,-95.4778,2020-03-12,0,0,0
"14428","US",41.3912,-95.4778,2020-03-13,0,0,0
"14429","US",41.3912,-95.4778,2020-03-14,0,0,0
"14430","US",41.3912,-95.4778,2020-03-15,0,0,0
"14431","US",41.3912,-95.4778,2020-03-16,0,0,0
"14432","US",41.3912,-95.4778,2020-03-17,0,0,0
"14433","US",41.3912,-95.4778,2020-03-18,0,0,0
"14434","US",41.3912,-95.4778,2020-03-19,0,0,0
"14435","US",41.3912,-95.4778,2020-03-02,0,0,0
"14436","US",41.3912,-95.4778,2020-03-20,0,0,0
"14437","US",41.3912,-95.4778,2020-03-21,0,0,0
"14438","US",41.3912,-95.4778,2020-03-22,0,0,0
"14439","US",41.3912,-95.4778,2020-03-23,0,0,0
"14440","US",41.3912,-95.4778,2020-03-03,0,0,0
"14441","US",41.3912,-95.4778,2020-03-04,0,0,0
"14442","US",41.3912,-95.4778,2020-03-05,0,0,0
"14443","US",41.3912,-95.4778,2020-03-06,0,0,0
"14444","US",41.3912,-95.4778,2020-03-07,0,0,0
"14445","US",41.3912,-95.4778,2020-03-08,0,0,0
"14446","US",41.3912,-95.4778,2020-03-09,0,0,0
"14447","Canada",46.5107,-63.4168,2020-01-22,0,0,0
"14448","Canada",46.5107,-63.4168,2020-01-23,0,0,0
"14449","Canada",46.5107,-63.4168,2020-01-24,0,0,0
"14450","Canada",46.5107,-63.4168,2020-01-25,0,0,0
"14451","Canada",46.5107,-63.4168,2020-01-26,0,0,0
"14452","Canada",46.5107,-63.4168,2020-01-27,0,0,0
"14453","Canada",46.5107,-63.4168,2020-01-28,0,0,0
"14454","Canada",46.5107,-63.4168,2020-01-29,0,0,0
"14455","Canada",46.5107,-63.4168,2020-01-30,0,0,0
"14456","Canada",46.5107,-63.4168,2020-01-31,0,0,0
"14457","Canada",46.5107,-63.4168,2020-02-01,0,0,0
"14458","Canada",46.5107,-63.4168,2020-02-10,0,0,0
"14459","Canada",46.5107,-63.4168,2020-02-11,0,0,0
"14460","Canada",46.5107,-63.4168,2020-02-12,0,0,0
"14461","Canada",46.5107,-63.4168,2020-02-13,0,0,0
"14462","Canada",46.5107,-63.4168,2020-02-14,0,0,0
"14463","Canada",46.5107,-63.4168,2020-02-15,0,0,0
"14464","Canada",46.5107,-63.4168,2020-02-16,0,0,0
"14465","Canada",46.5107,-63.4168,2020-02-17,0,0,0
"14466","Canada",46.5107,-63.4168,2020-02-18,0,0,0
"14467","Canada",46.5107,-63.4168,2020-02-19,0,0,0
"14468","Canada",46.5107,-63.4168,2020-02-02,0,0,0
"14469","Canada",46.5107,-63.4168,2020-02-20,0,0,0
"14470","Canada",46.5107,-63.4168,2020-02-21,0,0,0
"14471","Canada",46.5107,-63.4168,2020-02-22,0,0,0
"14472","Canada",46.5107,-63.4168,2020-02-23,0,0,0
"14473","Canada",46.5107,-63.4168,2020-02-24,0,0,0
"14474","Canada",46.5107,-63.4168,2020-02-25,0,0,0
"14475","Canada",46.5107,-63.4168,2020-02-26,0,0,0
"14476","Canada",46.5107,-63.4168,2020-02-27,0,0,0
"14477","Canada",46.5107,-63.4168,2020-02-28,0,0,0
"14478","Canada",46.5107,-63.4168,2020-02-29,0,0,0
"14479","Canada",46.5107,-63.4168,2020-02-03,0,0,0
"14480","Canada",46.5107,-63.4168,2020-02-04,0,0,0
"14481","Canada",46.5107,-63.4168,2020-02-05,0,0,0
"14482","Canada",46.5107,-63.4168,2020-02-06,0,0,0
"14483","Canada",46.5107,-63.4168,2020-02-07,0,0,0
"14484","Canada",46.5107,-63.4168,2020-02-08,0,0,0
"14485","Canada",46.5107,-63.4168,2020-02-09,0,0,0
"14486","Canada",46.5107,-63.4168,2020-03-01,0,0,0
"14487","Canada",46.5107,-63.4168,2020-03-10,0,0,0
"14488","Canada",46.5107,-63.4168,2020-03-11,0,0,0
"14489","Canada",46.5107,-63.4168,2020-03-12,0,0,0
"14490","Canada",46.5107,-63.4168,2020-03-13,0,0,0
"14491","Canada",46.5107,-63.4168,2020-03-14,0,0,0
"14492","Canada",46.5107,-63.4168,2020-03-15,1,0,0
"14493","Canada",46.5107,-63.4168,2020-03-16,1,0,0
"14494","Canada",46.5107,-63.4168,2020-03-17,1,0,0
"14495","Canada",46.5107,-63.4168,2020-03-18,1,0,0
"14496","Canada",46.5107,-63.4168,2020-03-19,2,0,0
"14497","Canada",46.5107,-63.4168,2020-03-02,0,0,0
"14498","Canada",46.5107,-63.4168,2020-03-20,2,0,0
"14499","Canada",46.5107,-63.4168,2020-03-21,2,0,0
"14500","Canada",46.5107,-63.4168,2020-03-22,2,0,0
"14501","Canada",46.5107,-63.4168,2020-03-23,3,0,0
"14502","Canada",46.5107,-63.4168,2020-03-03,0,0,0
"14503","Canada",46.5107,-63.4168,2020-03-04,0,0,0
"14504","Canada",46.5107,-63.4168,2020-03-05,0,0,0
"14505","Canada",46.5107,-63.4168,2020-03-06,0,0,0
"14506","Canada",46.5107,-63.4168,2020-03-07,0,0,0
"14507","Canada",46.5107,-63.4168,2020-03-08,0,0,0
"14508","Canada",46.5107,-63.4168,2020-03-09,0,0,0
"14509","US",38.7849,-76.8721,2020-01-22,0,0,0
"14510","US",38.7849,-76.8721,2020-01-23,0,0,0
"14511","US",38.7849,-76.8721,2020-01-24,0,0,0
"14512","US",38.7849,-76.8721,2020-01-25,0,0,0
"14513","US",38.7849,-76.8721,2020-01-26,0,0,0
"14514","US",38.7849,-76.8721,2020-01-27,0,0,0
"14515","US",38.7849,-76.8721,2020-01-28,0,0,0
"14516","US",38.7849,-76.8721,2020-01-29,0,0,0
"14517","US",38.7849,-76.8721,2020-01-30,0,0,0
"14518","US",38.7849,-76.8721,2020-01-31,0,0,0
"14519","US",38.7849,-76.8721,2020-02-01,0,0,0
"14520","US",38.7849,-76.8721,2020-02-10,0,0,0
"14521","US",38.7849,-76.8721,2020-02-11,0,0,0
"14522","US",38.7849,-76.8721,2020-02-12,0,0,0
"14523","US",38.7849,-76.8721,2020-02-13,0,0,0
"14524","US",38.7849,-76.8721,2020-02-14,0,0,0
"14525","US",38.7849,-76.8721,2020-02-15,0,0,0
"14526","US",38.7849,-76.8721,2020-02-16,0,0,0
"14527","US",38.7849,-76.8721,2020-02-17,0,0,0
"14528","US",38.7849,-76.8721,2020-02-18,0,0,0
"14529","US",38.7849,-76.8721,2020-02-19,0,0,0
"14530","US",38.7849,-76.8721,2020-02-02,0,0,0
"14531","US",38.7849,-76.8721,2020-02-20,0,0,0
"14532","US",38.7849,-76.8721,2020-02-21,0,0,0
"14533","US",38.7849,-76.8721,2020-02-22,0,0,0
"14534","US",38.7849,-76.8721,2020-02-23,0,0,0
"14535","US",38.7849,-76.8721,2020-02-24,0,0,0
"14536","US",38.7849,-76.8721,2020-02-25,0,0,0
"14537","US",38.7849,-76.8721,2020-02-26,0,0,0
"14538","US",38.7849,-76.8721,2020-02-27,0,0,0
"14539","US",38.7849,-76.8721,2020-02-28,0,0,0
"14540","US",38.7849,-76.8721,2020-02-29,0,0,0
"14541","US",38.7849,-76.8721,2020-02-03,0,0,0
"14542","US",38.7849,-76.8721,2020-02-04,0,0,0
"14543","US",38.7849,-76.8721,2020-02-05,0,0,0
"14544","US",38.7849,-76.8721,2020-02-06,0,0,0
"14545","US",38.7849,-76.8721,2020-02-07,0,0,0
"14546","US",38.7849,-76.8721,2020-02-08,0,0,0
"14547","US",38.7849,-76.8721,2020-02-09,0,0,0
"14548","US",38.7849,-76.8721,2020-03-01,0,0,0
"14549","US",38.7849,-76.8721,2020-03-10,0,0,0
"14550","US",38.7849,-76.8721,2020-03-11,0,0,0
"14551","US",38.7849,-76.8721,2020-03-12,0,0,0
"14552","US",38.7849,-76.8721,2020-03-13,0,0,0
"14553","US",38.7849,-76.8721,2020-03-14,0,0,0
"14554","US",38.7849,-76.8721,2020-03-15,0,0,0
"14555","US",38.7849,-76.8721,2020-03-16,0,0,0
"14556","US",38.7849,-76.8721,2020-03-17,0,0,0
"14557","US",38.7849,-76.8721,2020-03-18,0,0,0
"14558","US",38.7849,-76.8721,2020-03-19,0,0,0
"14559","US",38.7849,-76.8721,2020-03-02,0,0,0
"14560","US",38.7849,-76.8721,2020-03-20,0,0,0
"14561","US",38.7849,-76.8721,2020-03-21,0,0,0
"14562","US",38.7849,-76.8721,2020-03-22,0,0,0
"14563","US",38.7849,-76.8721,2020-03-23,0,0,0
"14564","US",38.7849,-76.8721,2020-03-03,0,0,0
"14565","US",38.7849,-76.8721,2020-03-04,0,0,0
"14566","US",38.7849,-76.8721,2020-03-05,0,0,0
"14567","US",38.7849,-76.8721,2020-03-06,0,0,0
"14568","US",38.7849,-76.8721,2020-03-07,0,0,0
"14569","US",38.7849,-76.8721,2020-03-08,0,0,0
"14570","US",38.7849,-76.8721,2020-03-09,0,0,0
"14571","US",41.8882,-71.4774,2020-01-22,0,0,0
"14572","US",41.8882,-71.4774,2020-01-23,0,0,0
"14573","US",41.8882,-71.4774,2020-01-24,0,0,0
"14574","US",41.8882,-71.4774,2020-01-25,0,0,0
"14575","US",41.8882,-71.4774,2020-01-26,0,0,0
"14576","US",41.8882,-71.4774,2020-01-27,0,0,0
"14577","US",41.8882,-71.4774,2020-01-28,0,0,0
"14578","US",41.8882,-71.4774,2020-01-29,0,0,0
"14579","US",41.8882,-71.4774,2020-01-30,0,0,0
"14580","US",41.8882,-71.4774,2020-01-31,0,0,0
"14581","US",41.8882,-71.4774,2020-02-01,0,0,0
"14582","US",41.8882,-71.4774,2020-02-10,0,0,0
"14583","US",41.8882,-71.4774,2020-02-11,0,0,0
"14584","US",41.8882,-71.4774,2020-02-12,0,0,0
"14585","US",41.8882,-71.4774,2020-02-13,0,0,0
"14586","US",41.8882,-71.4774,2020-02-14,0,0,0
"14587","US",41.8882,-71.4774,2020-02-15,0,0,0
"14588","US",41.8882,-71.4774,2020-02-16,0,0,0
"14589","US",41.8882,-71.4774,2020-02-17,0,0,0
"14590","US",41.8882,-71.4774,2020-02-18,0,0,0
