"","Province","Country","Lat","Long","date","Recovered"
"27997",NA,"Paraguay",-23.4425,-58.4438,2020-02-05,0
"27998",NA,"Paraguay",-23.4425,-58.4438,2020-02-06,0
"27999",NA,"Paraguay",-23.4425,-58.4438,2020-02-07,0
"28000",NA,"Paraguay",-23.4425,-58.4438,2020-02-08,0
"28001",NA,"Paraguay",-23.4425,-58.4438,2020-02-09,0
"28002",NA,"Paraguay",-23.4425,-58.4438,2020-03-01,0
"28003",NA,"Paraguay",-23.4425,-58.4438,2020-03-10,0
"28004",NA,"Paraguay",-23.4425,-58.4438,2020-03-11,0
"28005",NA,"Paraguay",-23.4425,-58.4438,2020-03-12,0
"28006",NA,"Paraguay",-23.4425,-58.4438,2020-03-13,0
"28007",NA,"Paraguay",-23.4425,-58.4438,2020-03-14,0
"28008",NA,"Paraguay",-23.4425,-58.4438,2020-03-15,0
"28009",NA,"Paraguay",-23.4425,-58.4438,2020-03-16,0
"28010",NA,"Paraguay",-23.4425,-58.4438,2020-03-17,0
"28011",NA,"Paraguay",-23.4425,-58.4438,2020-03-18,0
"28012",NA,"Paraguay",-23.4425,-58.4438,2020-03-19,0
"28013",NA,"Paraguay",-23.4425,-58.4438,2020-03-02,0
"28014",NA,"Paraguay",-23.4425,-58.4438,2020-03-20,0
"28015",NA,"Paraguay",-23.4425,-58.4438,2020-03-21,0
"28016",NA,"Paraguay",-23.4425,-58.4438,2020-03-22,0
"28017",NA,"Paraguay",-23.4425,-58.4438,2020-03-23,0
"28018",NA,"Paraguay",-23.4425,-58.4438,2020-03-03,0
"28019",NA,"Paraguay",-23.4425,-58.4438,2020-03-04,0
"28020",NA,"Paraguay",-23.4425,-58.4438,2020-03-05,0
"28021",NA,"Paraguay",-23.4425,-58.4438,2020-03-06,0
"28022",NA,"Paraguay",-23.4425,-58.4438,2020-03-07,0
"28023",NA,"Paraguay",-23.4425,-58.4438,2020-03-08,0
"28024",NA,"Paraguay",-23.4425,-58.4438,2020-03-09,0
"28025",NA,"Peru",-9.19,-75.0152,2020-01-22,0
"28026",NA,"Peru",-9.19,-75.0152,2020-01-23,0
"28027",NA,"Peru",-9.19,-75.0152,2020-01-24,0
"28028",NA,"Peru",-9.19,-75.0152,2020-01-25,0
"28029",NA,"Peru",-9.19,-75.0152,2020-01-26,0
"28030",NA,"Peru",-9.19,-75.0152,2020-01-27,0
"28031",NA,"Peru",-9.19,-75.0152,2020-01-28,0
"28032",NA,"Peru",-9.19,-75.0152,2020-01-29,0
"28033",NA,"Peru",-9.19,-75.0152,2020-01-30,0
"28034",NA,"Peru",-9.19,-75.0152,2020-01-31,0
"28035",NA,"Peru",-9.19,-75.0152,2020-02-01,0
"28036",NA,"Peru",-9.19,-75.0152,2020-02-10,0
"28037",NA,"Peru",-9.19,-75.0152,2020-02-11,0
"28038",NA,"Peru",-9.19,-75.0152,2020-02-12,0
"28039",NA,"Peru",-9.19,-75.0152,2020-02-13,0
"28040",NA,"Peru",-9.19,-75.0152,2020-02-14,0
"28041",NA,"Peru",-9.19,-75.0152,2020-02-15,0
"28042",NA,"Peru",-9.19,-75.0152,2020-02-16,0
"28043",NA,"Peru",-9.19,-75.0152,2020-02-17,0
"28044",NA,"Peru",-9.19,-75.0152,2020-02-18,0
"28045",NA,"Peru",-9.19,-75.0152,2020-02-19,0
"28046",NA,"Peru",-9.19,-75.0152,2020-02-02,0
"28047",NA,"Peru",-9.19,-75.0152,2020-02-20,0
"28048",NA,"Peru",-9.19,-75.0152,2020-02-21,0
"28049",NA,"Peru",-9.19,-75.0152,2020-02-22,0
"28050",NA,"Peru",-9.19,-75.0152,2020-02-23,0
"28051",NA,"Peru",-9.19,-75.0152,2020-02-24,0
"28052",NA,"Peru",-9.19,-75.0152,2020-02-25,0
"28053",NA,"Peru",-9.19,-75.0152,2020-02-26,0
"28054",NA,"Peru",-9.19,-75.0152,2020-02-27,0
"28055",NA,"Peru",-9.19,-75.0152,2020-02-28,0
"28056",NA,"Peru",-9.19,-75.0152,2020-02-29,0
"28057",NA,"Peru",-9.19,-75.0152,2020-02-03,0
"28058",NA,"Peru",-9.19,-75.0152,2020-02-04,0
"28059",NA,"Peru",-9.19,-75.0152,2020-02-05,0
"28060",NA,"Peru",-9.19,-75.0152,2020-02-06,0
"28061",NA,"Peru",-9.19,-75.0152,2020-02-07,0
"28062",NA,"Peru",-9.19,-75.0152,2020-02-08,0
"28063",NA,"Peru",-9.19,-75.0152,2020-02-09,0
"28064",NA,"Peru",-9.19,-75.0152,2020-03-01,0
"28065",NA,"Peru",-9.19,-75.0152,2020-03-10,0
"28066",NA,"Peru",-9.19,-75.0152,2020-03-11,0
"28067",NA,"Peru",-9.19,-75.0152,2020-03-12,0
"28068",NA,"Peru",-9.19,-75.0152,2020-03-13,0
"28069",NA,"Peru",-9.19,-75.0152,2020-03-14,0
"28070",NA,"Peru",-9.19,-75.0152,2020-03-15,0
"28071",NA,"Peru",-9.19,-75.0152,2020-03-16,0
"28072",NA,"Peru",-9.19,-75.0152,2020-03-17,1
"28073",NA,"Peru",-9.19,-75.0152,2020-03-18,1
"28074",NA,"Peru",-9.19,-75.0152,2020-03-19,1
"28075",NA,"Peru",-9.19,-75.0152,2020-03-02,0
"28076",NA,"Peru",-9.19,-75.0152,2020-03-20,1
"28077",NA,"Peru",-9.19,-75.0152,2020-03-21,1
"28078",NA,"Peru",-9.19,-75.0152,2020-03-22,1
"28079",NA,"Peru",-9.19,-75.0152,2020-03-23,1
"28080",NA,"Peru",-9.19,-75.0152,2020-03-03,0
"28081",NA,"Peru",-9.19,-75.0152,2020-03-04,0
"28082",NA,"Peru",-9.19,-75.0152,2020-03-05,0
"28083",NA,"Peru",-9.19,-75.0152,2020-03-06,0
"28084",NA,"Peru",-9.19,-75.0152,2020-03-07,0
"28085",NA,"Peru",-9.19,-75.0152,2020-03-08,0
"28086",NA,"Peru",-9.19,-75.0152,2020-03-09,0
"28087",NA,"Philippines",13,122,2020-01-22,0
"28088",NA,"Philippines",13,122,2020-01-23,0
"28089",NA,"Philippines",13,122,2020-01-24,0
"28090",NA,"Philippines",13,122,2020-01-25,0
"28091",NA,"Philippines",13,122,2020-01-26,0
"28092",NA,"Philippines",13,122,2020-01-27,0
"28093",NA,"Philippines",13,122,2020-01-28,0
"28094",NA,"Philippines",13,122,2020-01-29,0
"28095",NA,"Philippines",13,122,2020-01-30,0
"28096",NA,"Philippines",13,122,2020-01-31,0
"28097",NA,"Philippines",13,122,2020-02-01,0
"28098",NA,"Philippines",13,122,2020-02-10,0
"28099",NA,"Philippines",13,122,2020-02-11,0
"28100",NA,"Philippines",13,122,2020-02-12,1
"28101",NA,"Philippines",13,122,2020-02-13,1
"28102",NA,"Philippines",13,122,2020-02-14,1
"28103",NA,"Philippines",13,122,2020-02-15,1
"28104",NA,"Philippines",13,122,2020-02-16,1
"28105",NA,"Philippines",13,122,2020-02-17,1
"28106",NA,"Philippines",13,122,2020-02-18,1
"28107",NA,"Philippines",13,122,2020-02-19,1
"28108",NA,"Philippines",13,122,2020-02-02,0
"28109",NA,"Philippines",13,122,2020-02-20,1
"28110",NA,"Philippines",13,122,2020-02-21,1
"28111",NA,"Philippines",13,122,2020-02-22,1
"28112",NA,"Philippines",13,122,2020-02-23,1
"28113",NA,"Philippines",13,122,2020-02-24,1
"28114",NA,"Philippines",13,122,2020-02-25,1
"28115",NA,"Philippines",13,122,2020-02-26,1
"28116",NA,"Philippines",13,122,2020-02-27,1
"28117",NA,"Philippines",13,122,2020-02-28,1
"28118",NA,"Philippines",13,122,2020-02-29,1
"28119",NA,"Philippines",13,122,2020-02-03,0
"28120",NA,"Philippines",13,122,2020-02-04,0
"28121",NA,"Philippines",13,122,2020-02-05,0
"28122",NA,"Philippines",13,122,2020-02-06,0
"28123",NA,"Philippines",13,122,2020-02-07,0
"28124",NA,"Philippines",13,122,2020-02-08,0
"28125",NA,"Philippines",13,122,2020-02-09,0
"28126",NA,"Philippines",13,122,2020-03-01,1
"28127",NA,"Philippines",13,122,2020-03-10,2
"28128",NA,"Philippines",13,122,2020-03-11,2
"28129",NA,"Philippines",13,122,2020-03-12,2
"28130",NA,"Philippines",13,122,2020-03-13,2
"28131",NA,"Philippines",13,122,2020-03-14,2
"28132",NA,"Philippines",13,122,2020-03-15,2
"28133",NA,"Philippines",13,122,2020-03-16,2
"28134",NA,"Philippines",13,122,2020-03-17,5
"28135",NA,"Philippines",13,122,2020-03-18,5
"28136",NA,"Philippines",13,122,2020-03-19,8
"28137",NA,"Philippines",13,122,2020-03-02,1
"28138",NA,"Philippines",13,122,2020-03-20,8
"28139",NA,"Philippines",13,122,2020-03-21,13
"28140",NA,"Philippines",13,122,2020-03-22,17
"28141",NA,"Philippines",13,122,2020-03-23,17
"28142",NA,"Philippines",13,122,2020-03-03,1
"28143",NA,"Philippines",13,122,2020-03-04,1
"28144",NA,"Philippines",13,122,2020-03-05,1
"28145",NA,"Philippines",13,122,2020-03-06,1
"28146",NA,"Philippines",13,122,2020-03-07,1
"28147",NA,"Philippines",13,122,2020-03-08,1
"28148",NA,"Philippines",13,122,2020-03-09,1
"28149",NA,"Poland",51.9194,19.1451,2020-01-22,0
"28150",NA,"Poland",51.9194,19.1451,2020-01-23,0
"28151",NA,"Poland",51.9194,19.1451,2020-01-24,0
"28152",NA,"Poland",51.9194,19.1451,2020-01-25,0
"28153",NA,"Poland",51.9194,19.1451,2020-01-26,0
"28154",NA,"Poland",51.9194,19.1451,2020-01-27,0
"28155",NA,"Poland",51.9194,19.1451,2020-01-28,0
"28156",NA,"Poland",51.9194,19.1451,2020-01-29,0
"28157",NA,"Poland",51.9194,19.1451,2020-01-30,0
"28158",NA,"Poland",51.9194,19.1451,2020-01-31,0
"28159",NA,"Poland",51.9194,19.1451,2020-02-01,0
"28160",NA,"Poland",51.9194,19.1451,2020-02-10,0
"28161",NA,"Poland",51.9194,19.1451,2020-02-11,0
"28162",NA,"Poland",51.9194,19.1451,2020-02-12,0
"28163",NA,"Poland",51.9194,19.1451,2020-02-13,0
"28164",NA,"Poland",51.9194,19.1451,2020-02-14,0
"28165",NA,"Poland",51.9194,19.1451,2020-02-15,0
"28166",NA,"Poland",51.9194,19.1451,2020-02-16,0
"28167",NA,"Poland",51.9194,19.1451,2020-02-17,0
"28168",NA,"Poland",51.9194,19.1451,2020-02-18,0
"28169",NA,"Poland",51.9194,19.1451,2020-02-19,0
"28170",NA,"Poland",51.9194,19.1451,2020-02-02,0
"28171",NA,"Poland",51.9194,19.1451,2020-02-20,0
"28172",NA,"Poland",51.9194,19.1451,2020-02-21,0
"28173",NA,"Poland",51.9194,19.1451,2020-02-22,0
"28174",NA,"Poland",51.9194,19.1451,2020-02-23,0
"28175",NA,"Poland",51.9194,19.1451,2020-02-24,0
"28176",NA,"Poland",51.9194,19.1451,2020-02-25,0
"28177",NA,"Poland",51.9194,19.1451,2020-02-26,0
"28178",NA,"Poland",51.9194,19.1451,2020-02-27,0
"28179",NA,"Poland",51.9194,19.1451,2020-02-28,0
"28180",NA,"Poland",51.9194,19.1451,2020-02-29,0
"28181",NA,"Poland",51.9194,19.1451,2020-02-03,0
"28182",NA,"Poland",51.9194,19.1451,2020-02-04,0
"28183",NA,"Poland",51.9194,19.1451,2020-02-05,0
"28184",NA,"Poland",51.9194,19.1451,2020-02-06,0
"28185",NA,"Poland",51.9194,19.1451,2020-02-07,0
"28186",NA,"Poland",51.9194,19.1451,2020-02-08,0
"28187",NA,"Poland",51.9194,19.1451,2020-02-09,0
"28188",NA,"Poland",51.9194,19.1451,2020-03-01,0
"28189",NA,"Poland",51.9194,19.1451,2020-03-10,0
"28190",NA,"Poland",51.9194,19.1451,2020-03-11,0
"28191",NA,"Poland",51.9194,19.1451,2020-03-12,0
"28192",NA,"Poland",51.9194,19.1451,2020-03-13,0
"28193",NA,"Poland",51.9194,19.1451,2020-03-14,0
"28194",NA,"Poland",51.9194,19.1451,2020-03-15,0
"28195",NA,"Poland",51.9194,19.1451,2020-03-16,13
"28196",NA,"Poland",51.9194,19.1451,2020-03-17,13
"28197",NA,"Poland",51.9194,19.1451,2020-03-18,13
"28198",NA,"Poland",51.9194,19.1451,2020-03-19,1
"28199",NA,"Poland",51.9194,19.1451,2020-03-02,0
"28200",NA,"Poland",51.9194,19.1451,2020-03-20,1
"28201",NA,"Poland",51.9194,19.1451,2020-03-21,1
"28202",NA,"Poland",51.9194,19.1451,2020-03-22,1
"28203",NA,"Poland",51.9194,19.1451,2020-03-23,1
"28204",NA,"Poland",51.9194,19.1451,2020-03-03,0
"28205",NA,"Poland",51.9194,19.1451,2020-03-04,0
"28206",NA,"Poland",51.9194,19.1451,2020-03-05,0
"28207",NA,"Poland",51.9194,19.1451,2020-03-06,0
"28208",NA,"Poland",51.9194,19.1451,2020-03-07,0
"28209",NA,"Poland",51.9194,19.1451,2020-03-08,0
"28210",NA,"Poland",51.9194,19.1451,2020-03-09,0
"28211",NA,"Portugal",39.3999,-8.2245,2020-01-22,0
"28212",NA,"Portugal",39.3999,-8.2245,2020-01-23,0
"28213",NA,"Portugal",39.3999,-8.2245,2020-01-24,0
"28214",NA,"Portugal",39.3999,-8.2245,2020-01-25,0
"28215",NA,"Portugal",39.3999,-8.2245,2020-01-26,0
"28216",NA,"Portugal",39.3999,-8.2245,2020-01-27,0
"28217",NA,"Portugal",39.3999,-8.2245,2020-01-28,0
"28218",NA,"Portugal",39.3999,-8.2245,2020-01-29,0
"28219",NA,"Portugal",39.3999,-8.2245,2020-01-30,0
"28220",NA,"Portugal",39.3999,-8.2245,2020-01-31,0
"28221",NA,"Portugal",39.3999,-8.2245,2020-02-01,0
"28222",NA,"Portugal",39.3999,-8.2245,2020-02-10,0
"28223",NA,"Portugal",39.3999,-8.2245,2020-02-11,0
"28224",NA,"Portugal",39.3999,-8.2245,2020-02-12,0
"28225",NA,"Portugal",39.3999,-8.2245,2020-02-13,0
"28226",NA,"Portugal",39.3999,-8.2245,2020-02-14,0
"28227",NA,"Portugal",39.3999,-8.2245,2020-02-15,0
"28228",NA,"Portugal",39.3999,-8.2245,2020-02-16,0
"28229",NA,"Portugal",39.3999,-8.2245,2020-02-17,0
"28230",NA,"Portugal",39.3999,-8.2245,2020-02-18,0
"28231",NA,"Portugal",39.3999,-8.2245,2020-02-19,0
"28232",NA,"Portugal",39.3999,-8.2245,2020-02-02,0
"28233",NA,"Portugal",39.3999,-8.2245,2020-02-20,0
"28234",NA,"Portugal",39.3999,-8.2245,2020-02-21,0
"28235",NA,"Portugal",39.3999,-8.2245,2020-02-22,0
"28236",NA,"Portugal",39.3999,-8.2245,2020-02-23,0
"28237",NA,"Portugal",39.3999,-8.2245,2020-02-24,0
"28238",NA,"Portugal",39.3999,-8.2245,2020-02-25,0
"28239",NA,"Portugal",39.3999,-8.2245,2020-02-26,0
"28240",NA,"Portugal",39.3999,-8.2245,2020-02-27,0
"28241",NA,"Portugal",39.3999,-8.2245,2020-02-28,0
"28242",NA,"Portugal",39.3999,-8.2245,2020-02-29,0
"28243",NA,"Portugal",39.3999,-8.2245,2020-02-03,0
"28244",NA,"Portugal",39.3999,-8.2245,2020-02-04,0
"28245",NA,"Portugal",39.3999,-8.2245,2020-02-05,0
"28246",NA,"Portugal",39.3999,-8.2245,2020-02-06,0
"28247",NA,"Portugal",39.3999,-8.2245,2020-02-07,0
"28248",NA,"Portugal",39.3999,-8.2245,2020-02-08,0
"28249",NA,"Portugal",39.3999,-8.2245,2020-02-09,0
"28250",NA,"Portugal",39.3999,-8.2245,2020-03-01,0
"28251",NA,"Portugal",39.3999,-8.2245,2020-03-10,0
"28252",NA,"Portugal",39.3999,-8.2245,2020-03-11,0
"28253",NA,"Portugal",39.3999,-8.2245,2020-03-12,0
"28254",NA,"Portugal",39.3999,-8.2245,2020-03-13,1
"28255",NA,"Portugal",39.3999,-8.2245,2020-03-14,2
"28256",NA,"Portugal",39.3999,-8.2245,2020-03-15,2
"28257",NA,"Portugal",39.3999,-8.2245,2020-03-16,3
"28258",NA,"Portugal",39.3999,-8.2245,2020-03-17,3
"28259",NA,"Portugal",39.3999,-8.2245,2020-03-18,3
"28260",NA,"Portugal",39.3999,-8.2245,2020-03-19,3
"28261",NA,"Portugal",39.3999,-8.2245,2020-03-02,0
"28262",NA,"Portugal",39.3999,-8.2245,2020-03-20,5
"28263",NA,"Portugal",39.3999,-8.2245,2020-03-21,5
"28264",NA,"Portugal",39.3999,-8.2245,2020-03-22,5
"28265",NA,"Portugal",39.3999,-8.2245,2020-03-23,5
"28266",NA,"Portugal",39.3999,-8.2245,2020-03-03,0
"28267",NA,"Portugal",39.3999,-8.2245,2020-03-04,0
"28268",NA,"Portugal",39.3999,-8.2245,2020-03-05,0
"28269",NA,"Portugal",39.3999,-8.2245,2020-03-06,0
"28270",NA,"Portugal",39.3999,-8.2245,2020-03-07,0
"28271",NA,"Portugal",39.3999,-8.2245,2020-03-08,0
"28272",NA,"Portugal",39.3999,-8.2245,2020-03-09,0
"28273",NA,"Puerto Rico",18.2,-66.5,2020-01-22,0
"28274",NA,"Puerto Rico",18.2,-66.5,2020-01-23,0
"28275",NA,"Puerto Rico",18.2,-66.5,2020-01-24,0
"28276",NA,"Puerto Rico",18.2,-66.5,2020-01-25,0
"28277",NA,"Puerto Rico",18.2,-66.5,2020-01-26,0
"28278",NA,"Puerto Rico",18.2,-66.5,2020-01-27,0
"28279",NA,"Puerto Rico",18.2,-66.5,2020-01-28,0
"28280",NA,"Puerto Rico",18.2,-66.5,2020-01-29,0
"28281",NA,"Puerto Rico",18.2,-66.5,2020-01-30,0
"28282",NA,"Puerto Rico",18.2,-66.5,2020-01-31,0
"28283",NA,"Puerto Rico",18.2,-66.5,2020-02-01,0
"28284",NA,"Puerto Rico",18.2,-66.5,2020-02-10,0
"28285",NA,"Puerto Rico",18.2,-66.5,2020-02-11,0
"28286",NA,"Puerto Rico",18.2,-66.5,2020-02-12,0
"28287",NA,"Puerto Rico",18.2,-66.5,2020-02-13,0
"28288",NA,"Puerto Rico",18.2,-66.5,2020-02-14,0
"28289",NA,"Puerto Rico",18.2,-66.5,2020-02-15,0
"28290",NA,"Puerto Rico",18.2,-66.5,2020-02-16,0
"28291",NA,"Puerto Rico",18.2,-66.5,2020-02-17,0
"28292",NA,"Puerto Rico",18.2,-66.5,2020-02-18,0
"28293",NA,"Puerto Rico",18.2,-66.5,2020-02-19,0
"28294",NA,"Puerto Rico",18.2,-66.5,2020-02-02,0
"28295",NA,"Puerto Rico",18.2,-66.5,2020-02-20,0
"28296",NA,"Puerto Rico",18.2,-66.5,2020-02-21,0
"28297",NA,"Puerto Rico",18.2,-66.5,2020-02-22,0
"28298",NA,"Puerto Rico",18.2,-66.5,2020-02-23,0
"28299",NA,"Puerto Rico",18.2,-66.5,2020-02-24,0
"28300",NA,"Puerto Rico",18.2,-66.5,2020-02-25,0
"28301",NA,"Puerto Rico",18.2,-66.5,2020-02-26,0
"28302",NA,"Puerto Rico",18.2,-66.5,2020-02-27,0
"28303",NA,"Puerto Rico",18.2,-66.5,2020-02-28,0
"28304",NA,"Puerto Rico",18.2,-66.5,2020-02-29,0
"28305",NA,"Puerto Rico",18.2,-66.5,2020-02-03,0
"28306",NA,"Puerto Rico",18.2,-66.5,2020-02-04,0
"28307",NA,"Puerto Rico",18.2,-66.5,2020-02-05,0
"28308",NA,"Puerto Rico",18.2,-66.5,2020-02-06,0
"28309",NA,"Puerto Rico",18.2,-66.5,2020-02-07,0
"28310",NA,"Puerto Rico",18.2,-66.5,2020-02-08,0
"28311",NA,"Puerto Rico",18.2,-66.5,2020-02-09,0
"28312",NA,"Puerto Rico",18.2,-66.5,2020-03-01,0
"28313",NA,"Puerto Rico",18.2,-66.5,2020-03-10,0
"28314",NA,"Puerto Rico",18.2,-66.5,2020-03-11,0
"28315",NA,"Puerto Rico",18.2,-66.5,2020-03-12,0
"28316",NA,"Puerto Rico",18.2,-66.5,2020-03-13,0
"28317",NA,"Puerto Rico",18.2,-66.5,2020-03-14,0
"28318",NA,"Puerto Rico",18.2,-66.5,2020-03-15,0
"28319",NA,"Puerto Rico",18.2,-66.5,2020-03-16,0
"28320",NA,"Puerto Rico",18.2,-66.5,2020-03-17,0
"28321",NA,"Puerto Rico",18.2,-66.5,2020-03-18,0
"28322",NA,"Puerto Rico",18.2,-66.5,2020-03-19,0
"28323",NA,"Puerto Rico",18.2,-66.5,2020-03-02,0
"28324",NA,"Puerto Rico",18.2,-66.5,2020-03-20,0
"28325",NA,"Puerto Rico",18.2,-66.5,2020-03-21,0
"28326",NA,"Puerto Rico",18.2,-66.5,2020-03-22,0
"28327",NA,"Puerto Rico",18.2,-66.5,2020-03-23,0
"28328",NA,"Puerto Rico",18.2,-66.5,2020-03-03,0
"28329",NA,"Puerto Rico",18.2,-66.5,2020-03-04,0
"28330",NA,"Puerto Rico",18.2,-66.5,2020-03-05,0
"28331",NA,"Puerto Rico",18.2,-66.5,2020-03-06,0
"28332",NA,"Puerto Rico",18.2,-66.5,2020-03-07,0
"28333",NA,"Puerto Rico",18.2,-66.5,2020-03-08,0
"28334",NA,"Puerto Rico",18.2,-66.5,2020-03-09,0
"28335",NA,"Qatar",25.3548,51.1839,2020-01-22,0
"28336",NA,"Qatar",25.3548,51.1839,2020-01-23,0
"28337",NA,"Qatar",25.3548,51.1839,2020-01-24,0
"28338",NA,"Qatar",25.3548,51.1839,2020-01-25,0
"28339",NA,"Qatar",25.3548,51.1839,2020-01-26,0
"28340",NA,"Qatar",25.3548,51.1839,2020-01-27,0
"28341",NA,"Qatar",25.3548,51.1839,2020-01-28,0
"28342",NA,"Qatar",25.3548,51.1839,2020-01-29,0
"28343",NA,"Qatar",25.3548,51.1839,2020-01-30,0
"28344",NA,"Qatar",25.3548,51.1839,2020-01-31,0
"28345",NA,"Qatar",25.3548,51.1839,2020-02-01,0
"28346",NA,"Qatar",25.3548,51.1839,2020-02-10,0
"28347",NA,"Qatar",25.3548,51.1839,2020-02-11,0
"28348",NA,"Qatar",25.3548,51.1839,2020-02-12,0
"28349",NA,"Qatar",25.3548,51.1839,2020-02-13,0
"28350",NA,"Qatar",25.3548,51.1839,2020-02-14,0
"28351",NA,"Qatar",25.3548,51.1839,2020-02-15,0
"28352",NA,"Qatar",25.3548,51.1839,2020-02-16,0
"28353",NA,"Qatar",25.3548,51.1839,2020-02-17,0
"28354",NA,"Qatar",25.3548,51.1839,2020-02-18,0
"28355",NA,"Qatar",25.3548,51.1839,2020-02-19,0
"28356",NA,"Qatar",25.3548,51.1839,2020-02-02,0
"28357",NA,"Qatar",25.3548,51.1839,2020-02-20,0
"28358",NA,"Qatar",25.3548,51.1839,2020-02-21,0
"28359",NA,"Qatar",25.3548,51.1839,2020-02-22,0
"28360",NA,"Qatar",25.3548,51.1839,2020-02-23,0
"28361",NA,"Qatar",25.3548,51.1839,2020-02-24,0
"28362",NA,"Qatar",25.3548,51.1839,2020-02-25,0
"28363",NA,"Qatar",25.3548,51.1839,2020-02-26,0
"28364",NA,"Qatar",25.3548,51.1839,2020-02-27,0
"28365",NA,"Qatar",25.3548,51.1839,2020-02-28,0
"28366",NA,"Qatar",25.3548,51.1839,2020-02-29,0
"28367",NA,"Qatar",25.3548,51.1839,2020-02-03,0
"28368",NA,"Qatar",25.3548,51.1839,2020-02-04,0
"28369",NA,"Qatar",25.3548,51.1839,2020-02-05,0
"28370",NA,"Qatar",25.3548,51.1839,2020-02-06,0
"28371",NA,"Qatar",25.3548,51.1839,2020-02-07,0
"28372",NA,"Qatar",25.3548,51.1839,2020-02-08,0
"28373",NA,"Qatar",25.3548,51.1839,2020-02-09,0
"28374",NA,"Qatar",25.3548,51.1839,2020-03-01,0
"28375",NA,"Qatar",25.3548,51.1839,2020-03-10,0
"28376",NA,"Qatar",25.3548,51.1839,2020-03-11,0
"28377",NA,"Qatar",25.3548,51.1839,2020-03-12,0
"28378",NA,"Qatar",25.3548,51.1839,2020-03-13,0
"28379",NA,"Qatar",25.3548,51.1839,2020-03-14,4
"28380",NA,"Qatar",25.3548,51.1839,2020-03-15,4
"28381",NA,"Qatar",25.3548,51.1839,2020-03-16,4
"28382",NA,"Qatar",25.3548,51.1839,2020-03-17,4
"28383",NA,"Qatar",25.3548,51.1839,2020-03-18,4
"28384",NA,"Qatar",25.3548,51.1839,2020-03-19,4
"28385",NA,"Qatar",25.3548,51.1839,2020-03-02,0
"28386",NA,"Qatar",25.3548,51.1839,2020-03-20,10
"28387",NA,"Qatar",25.3548,51.1839,2020-03-21,27
"28388",NA,"Qatar",25.3548,51.1839,2020-03-22,33
"28389",NA,"Qatar",25.3548,51.1839,2020-03-23,33
"28390",NA,"Qatar",25.3548,51.1839,2020-03-03,0
"28391",NA,"Qatar",25.3548,51.1839,2020-03-04,0
"28392",NA,"Qatar",25.3548,51.1839,2020-03-05,0
"28393",NA,"Qatar",25.3548,51.1839,2020-03-06,0
"28394",NA,"Qatar",25.3548,51.1839,2020-03-07,0
"28395",NA,"Qatar",25.3548,51.1839,2020-03-08,0
"28396",NA,"Qatar",25.3548,51.1839,2020-03-09,0
"28397",NA,"Republic of the Congo",-1.44,15.556,2020-01-22,0
"28398",NA,"Republic of the Congo",-1.44,15.556,2020-01-23,0
"28399",NA,"Republic of the Congo",-1.44,15.556,2020-01-24,0
"28400",NA,"Republic of the Congo",-1.44,15.556,2020-01-25,0
"28401",NA,"Republic of the Congo",-1.44,15.556,2020-01-26,0
"28402",NA,"Republic of the Congo",-1.44,15.556,2020-01-27,0
"28403",NA,"Republic of the Congo",-1.44,15.556,2020-01-28,0
"28404",NA,"Republic of the Congo",-1.44,15.556,2020-01-29,0
"28405",NA,"Republic of the Congo",-1.44,15.556,2020-01-30,0
"28406",NA,"Republic of the Congo",-1.44,15.556,2020-01-31,0
"28407",NA,"Republic of the Congo",-1.44,15.556,2020-02-01,0
"28408",NA,"Republic of the Congo",-1.44,15.556,2020-02-10,0
"28409",NA,"Republic of the Congo",-1.44,15.556,2020-02-11,0
"28410",NA,"Republic of the Congo",-1.44,15.556,2020-02-12,0
"28411",NA,"Republic of the Congo",-1.44,15.556,2020-02-13,0
"28412",NA,"Republic of the Congo",-1.44,15.556,2020-02-14,0
"28413",NA,"Republic of the Congo",-1.44,15.556,2020-02-15,0
"28414",NA,"Republic of the Congo",-1.44,15.556,2020-02-16,0
"28415",NA,"Republic of the Congo",-1.44,15.556,2020-02-17,0
"28416",NA,"Republic of the Congo",-1.44,15.556,2020-02-18,0
"28417",NA,"Republic of the Congo",-1.44,15.556,2020-02-19,0
"28418",NA,"Republic of the Congo",-1.44,15.556,2020-02-02,0
"28419",NA,"Republic of the Congo",-1.44,15.556,2020-02-20,0
"28420",NA,"Republic of the Congo",-1.44,15.556,2020-02-21,0
"28421",NA,"Republic of the Congo",-1.44,15.556,2020-02-22,0
"28422",NA,"Republic of the Congo",-1.44,15.556,2020-02-23,0
"28423",NA,"Republic of the Congo",-1.44,15.556,2020-02-24,0
"28424",NA,"Republic of the Congo",-1.44,15.556,2020-02-25,0
"28425",NA,"Republic of the Congo",-1.44,15.556,2020-02-26,0
"28426",NA,"Republic of the Congo",-1.44,15.556,2020-02-27,0
"28427",NA,"Republic of the Congo",-1.44,15.556,2020-02-28,0
"28428",NA,"Republic of the Congo",-1.44,15.556,2020-02-29,0
"28429",NA,"Republic of the Congo",-1.44,15.556,2020-02-03,0
"28430",NA,"Republic of the Congo",-1.44,15.556,2020-02-04,0
"28431",NA,"Republic of the Congo",-1.44,15.556,2020-02-05,0
"28432",NA,"Republic of the Congo",-1.44,15.556,2020-02-06,0
"28433",NA,"Republic of the Congo",-1.44,15.556,2020-02-07,0
"28434",NA,"Republic of the Congo",-1.44,15.556,2020-02-08,0
